"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MODEL49",77.5161665541918,8.63569352649438,2.11984411259075,4.07373989210006,4.62641499955263e-05,0.000258308170808355
"MODEL306",43.028619957986,-7.37501481376564,1.81747503194629,-4.05783555984696,4.9529621709688e-05,0.000275332787932021
"MODEL309",794.422924997349,11.993909322811,2.95689379945097,4.05625299259582,4.98662451978301e-05,0.000275998826681903
"MODEL1067",377.102284393704,10.9191002979333,2.69657646743002,4.04924556370536,5.13830074804405e-05,0.000282623705768443
"MODEL297",99.3808463825845,8.99369985753965,2.22139042698746,4.04868038876735,5.15072268171867e-05,0.000282623705768443
"MODEL1101",653.613776591518,-4.44075141633893,1.09732434103922,-4.04689046825784,5.19025126111003e-05,0.000283570380059788
"MODEL1182",141.575655185092,9.5048713810692,2.35108852121812,4.04275351408064,5.28271461638879e-05,0.000287388705412945
"MODEL11",74.7046345333803,8.58464429934614,2.12669176474059,4.03661895986759,5.42270351151739e-05,0.000293749002985602
"MODEL227",99.561399015366,8.99888132237117,2.23166299245486,4.032365707903,5.52181697502584e-05,0.000296593797856873
"MODEL408",349.251282130171,1.98210563497054,0.491464705532251,4.03305794426059,5.50556971539454e-05,0.000296593797856873
"MODEL901",1973.61555145392,1.6948975210572,0.421234296512085,4.02364559365498,5.73041309197449e-05,0.000306504868322837
"MODEL1091",320.14201865314,-3.5866046633903,0.894430554427978,-4.00993083882747,6.07365352864989e-05,0.000323504641923486
"MODEL175",120.460345256903,2.49949043745312,0.625628826443184,3.9951650752143,6.46491916930892e-05,0.000342910087605427
"MODEL935",193.247077309648,9.95496350714184,2.49272717071836,3.99360332092541,6.50767017862709e-05,0.000343745399891796
"MODEL122",854.55842722229,1.66711089518834,0.418904254414615,3.97969435167945,6.90039281011096e-05,0.000362983473027738
"MODEL211",494.822883190576,-2.75331009652329,0.693797844681831,-3.96846158809549,7.23381144284106e-05,0.000378956459536488
"MODEL1078",191.234962384946,9.93968994983153,2.50944853006754,3.96090608384145,7.46658974314752e-05,0.000389547899304377
"MODEL558",396.756339751412,10.992052736533,2.77801492497167,3.95680118120498,7.5960100623771e-05,0.000394682482016573
"MODEL1097",258.298619316412,10.3727292728934,2.63252365871208,3.94022262195664,8.14060284551588e-05,0.000421259651314704
"MODEL1365",4198.69103602616,1.85613476882878,0.472477787345556,3.92851223600754,8.54730025607728e-05,0.000440514705505522
"MODEL1256",155.056902014807,5.18041892213204,1.32450077036587,3.91122378939882,9.18296344116938e-05,0.000471367437927767
"MODEL512",65.7630542810355,8.39955696810696,2.14885926565207,3.90884461461375,9.27385866443292e-05,0.000474121368667595
"MODEL615",62.4218245177721,8.32420040669441,2.13195676392574,3.90448837778792,9.44249295420811e-05,0.000480811741228277
"MODEL48",59.4089736892474,8.2531895548061,2.1303146501675,3.87416457665404,0.000106991093399496,0.000542628135050035
"MODEL1287",31.5805447300208,-4.09174509102958,1.05658680239527,-3.87260666303387,0.000107677527374668,0.000543942429952194
"MODEL899",81.8744024085958,8.71709407898639,2.25157370119123,3.871556180628,0.000108142724886902,0.000544133157237257
"MODEL1003",233.921826744151,5.1896420600675,1.34530475157186,3.85759587484092,0.000114507768887224,0.000573891298399357
"MODEL570",1943.32870876284,2.71515243027684,0.704747335117175,3.85266079768206,0.000116841198347025,0.000583289590179464
"MODEL190",66.3567150350154,8.41286906678623,2.18435681730936,3.85141703961581,0.000117436313949633,0.000583970420538607
"MODEL249",232.771411802262,-1.86715825363517,0.484946145844481,-3.85023836076419,0.00011800292733522,0.00058450477236473
"MODEL504",59.5339141099249,8.25820558059907,2.14579059649299,3.8485608027624,0.000118813808424594,0.000586240225288792
"MODEL1238",227.564295103534,-1.8955065975126,0.494310346370444,-3.83464884243406,0.000125743809645831,0.00061612234524393
"MODEL853",1709.67296710119,2.13802923748781,0.557582189409289,3.83446472663137,0.000125838028093811,0.00061612234524393
"MODEL840",1370.55213198416,-1.77451576192199,0.463401298463779,-3.82932841967574,0.000128493434258429,0.000626713187015251
"MODEL470",109.730267317956,9.13728249506244,2.38936196077406,3.8241516543196,0.000131223129360118,0.000637584136165765
"MODEL1343",58.4754662593553,8.23077539351613,2.16299420892926,3.80526926957912,0.000141650005869736,0.000685629115863777
"MODEL1110",75.6167401512669,8.60216260518844,2.27347007625974,3.78371490129331,0.000154504798063778,0.000745017454299962
"MODEL564",440.925320138957,2.57902764368836,0.683217479762418,3.77482678661148,0.000160118882662726,0.000769174858979812
"MODEL491",1518.51141653588,3.80810738486809,1.00907375842345,3.77386425231964,0.000160738246003619,0.000769247320160177
"MODEL494",63.4023281737278,8.34876716763553,2.21291126820127,3.77275279294036,0.000161456242860276,0.000769789502476149
"MODEL1384",54.1246626764244,8.11761791296073,2.1524168489701,3.77139675190931,0.000162336325333309,0.000771097545333217
"MODEL803",644.090593802565,1.87514822978498,0.497552361711749,3.7687455111937,0.000164070059140396,0.000776435633032431
"MODEL1366",873.014448396726,1.6333947137847,0.433642994792029,3.76668073369446,0.00016543233626502,0.000779982829871742
"MODEL388",1823.33031750841,-1.48882317628442,0.395575439867526,-3.76368961830142,0.000167424667628693,0.000786463475613749
"MODEL906",150.437154072645,9.59262243367246,2.55411270046019,3.75575534781379,0.000172819455183194,0.000808820464883112
"MODEL623",267.312576689179,2.96585863960151,0.792862130955225,3.74069907466548,0.000183509129827815,0.000855703744581716
"MODEL1408",3240.23544851026,-2.84524532668066,0.761410897427874,-3.73680667861755,0.000186372102559235,0.000859607559992412
"MODEL28",227.006288545617,1.95260894551794,0.522436890476027,3.73750204304828,0.000185857580258857,0.000859607559992412
"MODEL510",58.6028821634316,8.23528198302024,2.20286843493081,3.73843569249695,0.000185168843032311,0.000859607559992412
"MODEL417",53.5937490821683,8.1032772200771,2.17258186059308,3.72979143711761,0.000191638332192169,0.000878207998998263
"MODEL992",63.3065686617486,-2.70324427415013,0.724808259100688,-3.7295991597891,0.000191784621933635,0.000878207998998263
"MODEL316",132.524829921987,-8.00752188267708,2.15119185656293,-3.72236528241191,0.000197365217160858,0.000900523015934667
"MODEL536",563.612333893169,1.65368580286712,0.446808325414694,3.70110785498971,0.000214660203627727,0.000975937282921775
"MODEL1151",738.402837799783,4.05985228517895,1.10200289158071,3.68406681706208,0.000229542027848901,0.0010398825674436
"MODEL294",1211.2371396741,5.24014779307429,1.42408383064828,3.67966244704065,0.000233542881397073,0.00105425563127118
"MODEL585",160.204856423119,9.68413865986284,2.6355238004682,3.67446450612302,0.000238348773498489,0.00107214836983596
"MODEL1059",5327.11773579343,1.92629526549363,0.525423507428242,3.6661764048627,0.000246204120143469,0.00110358396106562
"MODEL801",2768.01713215455,2.18401189641247,0.596220174102713,3.66309627093602,0.00024918483207133,0.00111302558325194
"MODEL522",210.168271004085,-1.85129406880638,0.506109153805357,-3.65789485309006,0.000254295321994733,0.00113188092622131
"MODEL1413",51.7050297601163,3.9984329758449,1.09349107814745,3.65657576522609,0.000255606885912954,0.00113375458455467
"MODEL1239",160.008290442587,2.23369470381371,0.611176713980939,3.65474445069151,0.000257438274144005,0.00113397551205993
"MODEL645",1245.51018454613,4.17372032265566,1.14197738425738,3.65481872074885,0.000257363762337959,0.00113397551205993
"MODEL981",3578.13953872544,2.64179416852878,0.724726309287111,3.64523011607985,0.000267152645638691,0.00117270799275191
"MODEL127",107.039739478878,4.64154097663652,1.27384431384969,3.64372704432718,0.000268718393961112,0.00117552754471648
"MODEL1030",356.528771511916,-1.8931104746485,0.519853515287725,-3.64162291679554,0.000270924715329788,0.00118112041991377
"MODEL6",70.6219703461003,8.50151466598038,2.33600392330283,3.63934091941089,0.000273336732487581,0.00118352945733568
"MODEL878",145.778544383506,9.54774226678951,2.6232227404475,3.63969941231935,0.000272956486130131,0.00118352945733568
"MODEL290",172.033894068404,-1.82460577206692,0.501869997066944,-3.63561436772547,0.000277318924899642,0.00119670166575337
"MODEL1135",1332.11513981097,-4.002524249506,1.10416687568111,-3.62492693600958,0.000289043157113449,0.00124308087501831
"MODEL1231",87.2665294013007,8.80822907920674,2.43237946236149,3.62123970190705,0.000293194704127222,0.00125510217355166
"MODEL863",433.966520168685,2.27892395038798,0.629415785071555,3.62069716781715,0.0002938102495824,0.00125510217355166
"MODEL1416",1852.92420130992,2.2446796673887,0.620659991262112,3.6166011970969,0.000298496651786621,0.00127085698235575
"MODEL647",848.117275910771,-1.69656608957477,0.469369859650673,-3.61456121370348,0.0003008567281139,0.00127663538296331
"MODEL703",204.052269275749,10.0331027521655,2.77906933908154,3.61023836687765,0.000305915740878921,0.00129378982770387
"MODEL760",101.980556952674,9.03291194088503,2.50786202438068,3.60183768208528,0.0003159756419472,0.00132769864994943
"MODEL931",53.6268721794103,8.10699593588265,2.25081684755574,3.60180169465427,0.000316019395863847,0.00132769864994943
"MODEL397",42.7911548041587,7.77764073676653,2.15991514746156,3.60090105664901,0.000317116250424539,0.00132792429865276
"MODEL753",213.613836744916,10.0992104467493,2.80766019023593,3.59702020987826,0.000321883483062685,0.00134346778340589
"MODEL889",140.482125005309,5.03783016998624,1.40140340419337,3.59484653377586,0.000324582851027466,0.00135030708940511
"MODEL50",87.2574995242948,6.36084834302176,1.7726052524283,3.58841785801323,0.000332690776791613,0.00137952885620757
"MODEL472",66.7925603331445,5.97338931506086,1.66506693075999,3.58747699849784,0.000333893176776497,0.00138001952609247
"MODEL1419",87.3147849290415,-2.20992140202054,0.617313943551078,-3.57989872917504,0.000343727393081764,0.00141606786858604
"MODEL1257",111.924290395766,9.16733440631591,2.562368475418,3.57767998407038,0.00034665750754045,0.00142353228096449
"MODEL1415",137.198253010324,2.47299481486023,0.691480663176954,3.57637595171245,0.000348390520516096,0.00142604865793245
"MODEL1148",51.4333883269628,8.04227506753284,2.2551823394826,3.5661307410637,0.000362290681779073,0.00147819242918192
"MODEL1185",1258.99369165549,-1.45625527462137,0.409106075321787,-3.55960315054215,0.000371415629225523,0.0015105817763709
"MODEL910",1109.95484293512,-1.75126783169849,0.492752013053366,-3.55405515412642,0.000379339651309502,0.00153789610228343
"MODEL637",147.814548246166,9.56807798440904,2.69792823673446,3.54645385082226,0.000390453123321764,0.00157792643170986
"MODEL1068",502.696352088574,-1.72264511477975,0.487503096413061,-3.53360856054985,0.000409927702167738,0.00165138596474535
"MODEL1361",40.3627305703296,7.69775126936025,2.17959344585227,3.53173720723419,0.000412839406574326,0.0016526558634249
"MODEL864",295.544870383607,-1.99016483731012,0.563445951390602,-3.5321308679179,0.000412225296425874,0.0016526558634249
"MODEL405",104.983231808857,9.0747436228231,2.57189184433086,3.5284312763098,0.000418030476741603,0.00166819058586853
"MODEL142",39.2823591462214,7.65903703597319,2.18376439355976,3.50726344772394,0.000452740682755724,0.00179558375771878
"MODEL921",231.023848474449,10.2117532936003,2.91161810727486,3.50724336687066,0.000452774851710707,0.00179558375771878
"MODEL515",1419.67156233482,1.40395739050868,0.401218230504428,3.49923628530929,0.000466592902222246,0.00184463591468609
"MODEL490",2438.39252133043,1.50526798329964,0.432991322652299,3.47643914450545,0.000508119529539365,0.00200258873406691
"MODEL262",372.919782042565,1.77110313173171,0.510959840918031,3.46622765607098,0.000527816159470096,0.00207379620680689
"MODEL273",99.2019672442519,5.53977936009382,1.6036780434594,3.45442115559778,0.000551475439597351,0.00216008687571516
"MODEL452",17.2942714566059,-8.71405951298052,2.53249970216634,-3.44089261117242,0.000579798598466501,0.00226406017131244
"MODEL729",149.452151408947,1.93247322967372,0.56324244405098,3.43097941230225,0.000601406242036712,0.0023412542694579
"MODEL648",40.9956432816398,7.72036784906145,2.25796674255015,3.41916809648935,0.00062812909807549,0.00243783031051859
"MODEL241",89.0274498169731,2.39810095305692,0.701757358073579,3.41727938505701,0.000632503341433508,0.00244734575575944
"MODEL215",42.0422676139854,7.75529654825825,2.27429062335625,3.40998484037783,0.000649664905032591,0.00250613158820148
"MODEL1262",226.188885621816,10.1812644248001,2.98668118119963,3.40888893293614,0.00065228030555672,0.00250861881865168
"MODEL1387",1348.55373651906,1.36803514451097,0.401922892593115,3.40372536554142,0.00066473551798408,0.00254882022407751
"MODEL1394",163.435998666098,9.71285604547768,2.86525462197333,3.38987536081115,0.000699244076725919,0.0026650829630901
"MODEL234",33.3020762651043,7.41931789445105,2.18841991753618,3.39026246059944,0.000698257379833039,0.0026650829630901
"MODEL949",1356.16298430029,1.86073028740333,0.54934219890215,3.38719707155569,0.000706106471465935,0.00268320459157055
"MODEL1046",107.523945007622,9.10912411560252,2.69692405193076,3.37759756678398,0.000731220075988042,0.00277036653789517
"MODEL1141",904.395619678814,-1.3838778202268,0.409948714165353,-3.37573401844753,0.000736190533408142,0.00278092151047052
"MODEL766",521.172063456435,11.3856129317772,3.37704996568234,3.37146712292626,0.000747689623557909,0.00281600263547106
"MODEL300",49.3761757868895,3.4994295694093,1.04087452452694,3.36200904811243,0.000773775880801788,0.00289710793017846
"MODEL534",100.309467120153,9.00769891197283,2.67867347526847,3.36274614847188,0.000771712921760871,0.00289710793017846
"MODEL1364",45.2605106784371,7.85908879165405,2.34003215570717,3.35853880148027,0.00078355719970832,0.00291852183929522
"MODEL84",76.493992110528,2.38678414315118,0.710700522826027,3.35835428073189,0.000784080494139015,0.00291852183929522
"MODEL506",232.476024945436,1.9001976686593,0.565972229809388,3.35740442477056,0.0007867793893638,0.0029200296287467
"MODEL823",66.0423289259158,8.40706062368836,2.52913899518852,3.32408010776873,0.00088710709881493,0.00328281202555641
"MODEL51",36.4556622277568,7.55335625609028,2.27568412538371,3.31915847715319,0.000902891727397222,0.00333153962022221
"MODEL568",3617.68503629037,-3.47307011958265,1.05466241284817,-3.29306333218365,0.000991021487956529,0.00364615709297301
"MODEL1229",30.0900321564914,7.26877508414963,2.20856506436278,3.29117543396749,0.000997696723736333,0.00366013812483099
"MODEL591",80.058031330288,8.68341021420588,2.63910386244355,3.2902874107296,0.00100085097211162,0.00366115887212097
"MODEL147",21.3512109088151,-7.01596745250239,2.13538130008385,-3.28558063715689,0.00101772407090136,0.00371221416119607
"MODEL1023",526.528585339854,-1.48029217211554,0.451541092952452,-3.27831108889,0.00104430237561489,0.00379060011981533
"MODEL1244",620.653540737673,-2.08388450720715,0.635703373619698,-3.27807684162741,0.00104516939674405,0.00379060011981533
"MODEL511",34.1743380683769,7.45918840886864,2.27811091308958,3.27428676365562,0.00105929053358954,0.0038309001399417
"MODEL713",95.8360875148256,8.94313093452421,2.73525050169341,3.2695838750372,0.00107705800653558,0.00388412136634503
"MODEL307",4563.59880894915,-1.34565045353057,0.412064844927096,-3.26562789836791,0.00109221669157129,0.00392766058861653
"MODEL456",122.88536788604,1.87605568395272,0.57541017023063,3.26037977952453,0.00111263123720263,0.00398980159143365
"MODEL1121",312.953464171869,-1.98683297338071,0.611141336121646,-3.25102043659708,0.00114991591481879,0.00411191842574247
"MODEL707",2760.01879233038,4.22441929732402,1.30042517192151,3.24849086939929,0.00116018932265579,0.00413703363512834
"MODEL1242",28.998854944244,7.21623773961201,2.22547165740288,3.24256555486011,0.00118458692730074,0.00421223228618393
"MODEL1341",14.6299756525331,-5.56998897123265,1.71894556704617,-3.24035215425936,0.00119382162778435,0.00423324493640524
"MODEL1381",96.5855286037689,8.95414677908171,2.76945125903521,3.23318446203709,0.0012241848903445,0.00432885379280152
"MODEL1034",2008.63912131602,4.32654706284276,1.33977010829807,3.2293204901689,0.00124084753143793,0.004363532893703
"MODEL773",38.0019285459947,7.61025223810744,2.35613811404435,3.22996864773955,0.00123803793565665,0.004363532893703
"MODEL104",97.7628611415319,8.97061109242722,2.77999415144721,3.22684531107999,0.00125163105612056,0.00438932874501782
"MODEL1351",43.5657065041407,7.80665625766487,2.42067153246997,3.22499610250682,0.00125974383787734,0.00440564259785126
"MODEL146",20.283498717486,-3.90772927337889,1.21216222895873,-3.2237675618186,0.00126516046029027,0.00441246374232743
"MODEL286",158.21967955952,2.83624283331265,0.880787495965302,3.22012159153584,0.00128136235544444,0.00445676032371795
"MODEL462",37.6225821899658,7.59242956183144,2.35848983515153,3.21919113183018,0.00128552768006518,0.00445906467771928
"MODEL612",35.2528580036069,7.49945254997539,2.33220718070269,3.2156030613523,0.00130170744673934,0.00450291733613908
"MODEL186",43.1944105928289,7.79115332511377,2.4241572692513,3.21396364169065,0.00130916249399869,0.0045164332110036
"MODEL411",223.355308457695,-2.25022470379259,0.702073727919733,-3.20511167745883,0.00135010086053796,0.00464507674449954
"MODEL1136",66.2458388401872,-2.02396058315873,0.632278668725081,-3.20105782983288,0.00136924048487118,0.00469822948043399
"MODEL256",72.4997472142333,8.53900709008314,2.67010492395271,3.19800432315685,0.00138382205804467,0.00473549860185715
"MODEL792",2687.8593986814,-1.44398806989733,0.45165827762339,-3.19708093803914,0.00138825966799003,0.00473794787493647
"MODEL1114",251.42728267364,10.3339195720497,3.23615970690271,3.1932662501197,0.00140673176307867,0.00478815383529183
"MODEL1118",45.9326432098405,7.88267638190367,2.47909983939475,3.17965265320986,0.00147451681899659,0.00500549309488711
"MODEL780",53.7091903863127,-2.39189686112171,0.755298924214857,-3.16682148542462,0.00154114892851373,0.005217772835101
"MODEL748",35.8909477810335,-3.4006382230213,1.07631513374774,-3.15951910030314,0.00158029741680685,0.00533612363818336
"MODEL833",5278.93145483529,3.44899240144205,1.09296760171832,3.15562180985027,0.00160156375742114,0.00539362609311406
"MODEL701",26.3554806753899,7.07823738455936,2.24743966153059,3.14946714953798,0.00163568496981366,0.00549400255032399
"MODEL1258",438.161413757313,-1.44611071579118,0.459927387751136,-3.14421527028883,0.00166532883873386,0.00554964296258691
"MODEL24",64.0349288877777,8.36183740836281,2.65887204469931,3.14488146393988,0.00166154137350318,0.00554964296258691
"MODEL375",28.7119615487246,7.20228255413942,2.29006784280829,3.14500837901261,0.00166082073127583,0.00554964296258691
"MODEL1222",217.220046182752,2.26255152848485,0.721284888226267,3.13683478666627,0.00170782333137345,0.00566161224176666
"MODEL275",274.947181263395,-1.43980376386746,0.458935658673988,-3.13726714552431,0.0017053067024741,0.00566161224176666
"MODEL625",1598.55088240042,1.92291177237895,0.613847147083969,3.13255796905401,0.00173290203806083,0.00572982933623749
"MODEL1241",1321.50532872139,-1.77115480630711,0.565976655816602,-3.12937784289292,0.00175176892724978,0.00576227866767175
"MODEL578",1405.87676495645,-1.33834789325921,0.427589681334159,-3.12998173642384,0.00174817171598285,0.00576227866767175
"MODEL1218",1681.90351576978,2.24548054470493,0.718205483022638,3.12651545801991,0.0017689120476462,0.00580367277488045
"MODEL345",39.4019853213885,-2.6146605530403,0.839194973315597,-3.11567709075993,0.00183523115800771,0.00599038272857388
"MODEL752",77.4911961346544,8.63514387959848,2.77144976078112,3.11574974289438,0.0018347790994835,0.00599038272857388
"MODEL1108",1038.52570878641,2.59366731959972,0.833740274618029,3.11088164811036,0.00186529683007661,0.00607294850303716
"MODEL488",56.2925847755412,2.85768350006637,0.918979415658248,3.10962732284864,0.00187323530197537,0.00608323606993532
"MODEL774",107.614782559487,9.11007923085388,2.9307624589841,3.10843316657323,0.00188082179779021,0.00609233116688788
"MODEL849",7182.10173263832,-1.33205817597121,0.429825688601299,-3.09906599651099,0.00194131770940968,0.00627232853827035
"MODEL655",31.1431411259757,7.319321753034,2.3658331254487,3.09376078739528,0.00197636769632997,0.00636940779095711
"MODEL1071",24.5460580655358,6.98103063357471,2.25830843639926,3.09126535643003,0.00199305434709169,0.00639891156647006
"MODEL1310",28.498621101068,7.1922176039418,2.32690833087356,3.09088996266636,0.00199557572025814,0.00639891156647006
"MODEL123",42.7599649340988,7.78059597316793,2.51798861431681,3.09000443009508,0.00200153509895053,0.00640189492704528
"MODEL16",41.4195366962938,7.73387880559181,2.50373997749415,3.08893051000136,0.00200878418432306,0.00640897811188786
"MODEL483",344.366674036771,2.32102154456858,0.752636042122111,3.08385649194303,0.00204336135547505,0.00650299751379934
"MODEL649",27.9905787146848,7.1706733573863,2.32773174804385,3.08054111622282,0.00206624824053984,0.00655943643443196
"MODEL802",124.060297901209,9.31457249334854,3.02982376692862,3.07429514383632,0.00211000575510207,0.00668168489115657
"MODEL1255",27.8739685987476,7.16074467471329,2.33246745297203,3.07002983711051,0.00214037387085633,0.0067442968752478
"MODEL811",29.3572458557521,7.23216917902663,2.35541916473355,3.07043828432327,0.00213744855401697,0.0067442968752478
"MODEL786",407.580886369724,1.39381210915841,0.456281211916441,3.05472167767815,0.00225269467192145,0.00708069214161976
"MODEL56",712.893709746014,1.40344301383455,0.460298678286854,3.04898336675202,0.00229617194430063,0.00719957360860765
"MODEL997",46.2632440839151,7.89016330931119,2.58870916109199,3.04791416042384,0.00230435741742617,0.00720748646777278
"MODEL1295",60.674303666295,8.28217244429607,2.71966866971343,3.0452872941941,0.00232458141503596,0.00725292191505091
"MODEL1297",27.3597915309995,7.13660455234292,2.34793910486281,3.0395185878383,0.00236956579871,0.00736057435735312
"MODEL658",171.925392280883,-2.14403181412409,0.705417261450953,-3.03938098950696,0.00237064845759213,0.00736057435735312
"MODEL1213",45.2638637004196,7.86190664182335,2.58967350891083,3.035867886346,0.0023984443090801,0.00742875816413373
"MODEL1053",854.725893456746,-1.30313368581698,0.430691364557403,-3.0256786948959,0.00248075767195584,0.00766505950582471
"MODEL1434",21.1553244555729,6.76107156375255,2.2376251283281,3.02153898709756,0.00251493251308388,0.00773311374192216
"MODEL923",1098.60350612793,-1.4581431530279,0.482491158271488,-3.02211372795237,0.00251016220570099,0.00773311374192216
"MODEL688",30.9382010788102,7.30812387239359,2.4200058984183,3.01987853714329,0.00252876075158143,0.00775689743798352
"MODEL563",729.792392598711,3.45478688008961,1.14497151395922,3.01735618569517,0.00254990001782041,0.00780293923722448
"MODEL1253",2795.43513406305,-1.93247697631374,0.640844375654443,-3.01551679273187,0.00256541732708004,0.00783159773950333
"MODEL890",441.2830836045,-1.56483383739512,0.51924161875383,-3.01369108499178,0.00258090453379907,0.00786002744384263
"MODEL315",22.6553061018484,6.86802589851528,2.28583358838365,3.0046045055151,0.00265926385672547,0.00807933863869098
"MODEL959",37.2957319031582,-2.63088751283708,0.879567594136458,-2.99111464585053,0.0027796111575104,0.00842486905597796
"MODEL429",147.732692715027,-3.35810191049078,1.12525573581181,-2.98430108251623,0.00284226940718825,0.00859432055902765
"MODEL168",113.127828267283,2.48494582715712,0.833200219040064,2.98241139449057,0.00285987417262026,0.00860666624526144
"MODEL912",5124.08208508249,-1.20795529883016,0.405022851662571,-2.98243739549916,0.00285963126732886,0.00860666624526144
"MODEL1179",34.1724544422617,7.45693937476725,2.50123176698933,2.98130683976679,0.00287021050102198,0.00861740086745515
"MODEL714",1690.42979809165,1.96409237124933,0.660059167318404,2.97563077447855,0.00292386656745772,0.008757840330291
"MODEL621",466.928903695753,-1.84557819144692,0.622535525181513,-2.9646150569621,0.00303061890224619,0.00905628606234602
"MODEL1344",2728.81754272375,2.52595325401395,0.852442958981742,2.9631932874796,0.00304465318102626,0.00907691686053027
"MODEL595",722.078649392581,-1.29036987384553,0.438239785362994,-2.94443799249473,0.00323541771085629,0.00962309987364501
"MODEL1226",20.8984108995858,6.74641102408979,2.29512093477964,2.93945775225022,0.00328787091000793,0.00975631624345011
"MODEL991",19.7358062671004,6.66560908654135,2.26944446712835,2.93711046165219,0.00331286078289332,0.00980760878284464
"MODEL381",329.591689157019,1.66141177087305,0.565842755218193,2.93617220606172,0.00332289800267298,0.00981449920511067
"MODEL535",29.1330996199564,7.2224505669605,2.46256372639977,2.93289894979473,0.00335813170528032,0.00989560569634686
"MODEL979",62.8442806737957,8.33286345977046,2.84261682699725,2.93140580208721,0.00337431682527477,0.00992033560871774
"MODEL1089",239.855856365458,2.85199918856944,0.974257797240587,2.92735577446465,0.00341857574415876,0.0100272970560233
"MODEL179",29.793834505937,7.25931223742211,2.48226182970377,2.92447482797914,0.00345037984526651,0.010097318489711
"MODEL1427",44.0880219440913,2.99573388849364,1.0258338123158,2.92029162280277,0.00349703975385607,0.0102103935932541
"MODEL1266",3656.96803882097,-1.83190565543391,0.62764477250583,-2.91869818037382,0.00351496367518231,0.0102392420103137
"MODEL1028",61.5277976876871,2.1711678288036,0.745414491985295,2.91269870944021,0.00358320141305424,0.0103936020249975
"MODEL1178",186.09286980392,1.67116091718466,0.57402908842897,2.91128263509845,0.00359948256650311,0.0103936020249975
"MODEL661",92.2025004798423,8.88628804114702,3.05246457636524,2.91118465712991,0.00360061154204548,0.0103936020249975
"MODEL817",41325.9746257783,-15.3873844913784,5.28330728947367,-2.9124530617471,0.00358602090833116,0.0103936020249975
"MODEL97",55.4530897689697,8.15219670379856,2.80233581121635,2.90907202169325,0.00362503338731278,0.0104404242127809
"MODEL236",22.8466850174527,6.87847248419797,2.36874659039996,2.90384480639466,0.00368610827862279,0.0105923608096768
"MODEL1336",19.3913206216509,6.63676544435287,2.28722221262334,2.90167059751523,0.00371178613794587,0.0106421255711826
"MODEL10",453.800740453827,1.66860433422641,0.575414799448319,2.89982867285685,0.00373366676829135,0.0106808040360335
"MODEL626",393.283202946055,-1.59039510316672,0.549827664616378,-2.89253379834272,0.00382148063407631,0.0109074996573523
"MODEL276",272.092688128191,-2.66021510653813,0.921128817452651,-2.88799466061095,0.0038770645372646,0.0110413940848721
"MODEL1092",27.3245107688956,7.13257882868693,2.47899361001874,2.87720742799051,0.00401211766574256,0.0113783046584268
"MODEL1338",1681.91377138917,1.4853817934186,0.516400046311389,2.8764168478074,0.00402218153675731,0.0113783046584268
"MODEL609",12.2773602152046,-3.9265826853392,1.36500191862774,-2.87661330856345,0.00401967850710733,0.0113783046584268
"MODEL334",816.448473364974,1.93070523232549,0.672881492621912,2.86930946012858,0.0041136910195075,0.0116113717690312
"MODEL681",1465.65522053798,1.75613432020854,0.614621177988623,2.85726295009158,0.00427311680190818,0.0120346851522768
"MODEL1377",23.7362314247266,6.93041519979878,2.42843149491669,2.85386481533692,0.00431909059431753,0.0121158615284612
"MODEL941",3840.97259249778,-2.06595735288252,0.723950787094576,-2.85372623348309,0.00432097496773085,0.0121158615284612
"MODEL1050",263.988667028419,-1.35383890992518,0.475085125577662,-2.84967648330188,0.00437637187002808,0.0122442228363643
"MODEL492",1611.8346421248,1.2628972877624,0.443611662153965,2.84685321758761,0.00441537158076297,0.0123262456629633
"MODEL155",17.3654522649442,6.47973845370965,2.27776135872409,2.84478372981941,0.00444415861029234,0.0123794615118209
"MODEL538",125.381864084881,9.32995531458818,3.28896961571319,2.83674110883053,0.00455765516062919,0.0126678930556353
"MODEL445",17.7105297676773,6.51260083034569,2.30102257828387,2.83030722593033,0.00465033256330136,0.0128973275666288
"MODEL821",113.404799941711,2.04486975855028,0.726718768018731,2.81383920237157,0.00489537086664569,0.013547406767913
"MODEL176",999.741459268728,3.5013237925851,1.2462974026943,2.80938063821346,0.00496369214430152,0.0137066813442426
"MODEL439",17.464696038576,6.48304620268812,2.31071345998815,2.80564696356655,0.00502156763329121,0.0138364839765795
"MODEL120",228.427961433347,-1.6155821665875,0.577066167634249,-2.79964804246065,0.00511583521282146,0.0140657845052305
"MODEL174",324.985583901025,1.69442225785902,0.606037514010613,2.79590325464464,0.00517548905648098,0.0141991326915954
"MODEL1219",159.657158372292,-1.63557213041572,0.585405009217092,-2.79391550236834,0.00520740833985546,0.0142559802508301
"MODEL474",23.3908798832468,6.91173420764783,2.48598902963807,2.78027542569409,0.0054312811551953,0.0148369547436988
"MODEL347",15.6796724856593,6.33018297675592,2.28801534455295,2.76666980919778,0.00566320824341786,0.0154373963466187
"MODEL562",129.439527267112,-1.45297296110873,0.525834145435554,-2.76317727504215,0.00572416677350981,0.0155702228689701
"MODEL253",15.2016420760453,6.28767786669576,2.27784742759946,2.76035953528376,0.00577377808273793,0.0156716833674315
